GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2022/05/05 15:47:49.000,35.154071043,-2.905340094,52.5882,2,6,0.5416,0.4933,1.3723,0.3674,-0.2525,-0.7376,-0.00,0.0
2022/05/05 15:47:50.000,35.154071362,-2.905339807,52.2477,2,6,0.4994,0.4701,1.2227,0.3464,-0.2367,-0.6516,-0.00,0.0
2022/05/05 15:47:51.000,35.154071808,-2.905342006,52.3570,2,6,0.4900,0.4663,1.1903,0.3417,-0.2276,-0.6317,-0.00,0.0
2022/05/05 15:47:52.000,35.154070601,-2.905342994,52.6483,2,6,0.4956,0.4683,1.2122,0.3439,-0.2310,-0.6445,-0.00,0.0
2022/05/05 15:47:53.000,35.154069205,-2.905344136,52.2248,2,6,0.5245,0.4763,1.3290,0.3529,-0.2466,-0.7108,-0.00,0.0
2022/05/05 15:47:54.000,35.154082065,-2.905330868,49.9672,2,6,0.7057,0.8595,1.4434,0.6643,-0.3917,-0.8078,-0.00,0.0
2022/05/05 15:47:55.000,35.154081872,-2.905333370,49.2526,2,6,0.7763,0.8639,1.7246,0.6840,-0.4773,-0.9781,-0.00,0.0
2022/05/05 15:47:56.000,35.154079437,-2.905336287,49.3394,2,6,0.7736,0.5970,1.9936,0.5291,-0.5804,-1.1435,-0.00,0.0
2022/05/05 15:47:57.000,35.154078231,-2.905336482,49.6194,2,6,0.7175,0.6263,1.6886,0.5493,-0.5883,-0.9914,-0.00,0.0
2022/05/05 15:47:58.000,35.154083755,-2.905334851,48.8050,2,6,0.6888,0.6296,1.6375,0.5292,-0.5062,-0.9393,-0.00,0.0
2022/05/05 15:47:59.000,35.154082824,-2.905333714,48.8414,2,5,1.2476,0.8469,2.9418,0.9351,-1.2914,-1.8520,-0.00,0.0
2022/05/05 15:48:00.000,35.154081384,-2.905335441,48.6913,2,5,1.5164,0.9245,3.6871,1.0906,-1.5721,-2.3115,-0.00,0.0
2022/05/05 15:48:01.000,35.154071382,-2.905340025,51.6011,2,5,1.0949,1.0668,2.2289,0.9685,-1.0275,-1.4285,-0.00,0.0
2022/05/05 15:48:02.000,35.154068523,-2.905341940,52.7449,2,5,0.7102,0.4492,1.8760,0.4080,-0.4886,-1.0769,-0.00,0.0
2022/05/05 15:48:03.000,35.154048556,-2.905354085,59.1876,2,5,1.0016,0.4936,2.7439,0.5639,-0.8220,-1.6049,-0.00,0.0
2022/05/05 15:48:04.000,35.154073195,-2.905358639,51.3861,2,6,0.7117,0.4408,2.0098,0.3590,-0.3563,-1.1157,-0.00,0.0
2022/05/05 15:48:05.000,35.154066652,-2.905363355,52.6908,2,6,0.7609,0.5076,1.9933,0.4582,-0.5178,-1.1473,-0.00,0.0
2022/05/05 15:48:06.000,35.154077555,-2.905368683,51.2432,2,5,1.0635,0.4240,1.9149,0.2959,-0.3050,-1.2724,-0.00,0.0
2022/05/05 15:48:07.000,35.154056070,-2.905374230,52.1835,2,6,1.3180,0.4914,1.7781,-0.3935,0.1096,-1.1578,-0.00,0.0
2022/05/05 15:48:08.000,35.154070259,-2.905379624,53.7317,2,5,1.7119,0.6193,1.8808,-0.7395,-0.2639,-1.0338,-0.00,0.0
2022/05/05 15:48:09.000,35.154073826,-2.905389276,53.6042,2,6,1.0846,0.4932,2.6523,0.2821,-0.6368,-1.4293,-0.00,0.0
2022/05/05 15:48:10.000,35.154071391,-2.905398543,55.9150,2,5,1.5599,0.6716,4.0285,0.7754,-1.3414,-2.3398,-0.00,0.0
2022/05/05 15:48:11.000,35.154089567,-2.905388256,52.2118,2,6,1.0818,0.6445,2.6479,0.4882,-0.8150,-1.4154,-0.00,0.0
2022/05/05 15:48:12.000,35.154091884,-2.905389209,50.7267,2,6,1.1706,0.6504,2.8532,0.5654,-0.9535,-1.5875,-0.00,0.0
2022/05/05 15:48:13.000,35.154080150,-2.905399572,53.6351,2,6,1.1961,0.6813,2.8835,0.6006,-0.9879,-1.6216,-0.00,0.0
2022/05/05 15:48:14.000,35.154084355,-2.905401609,52.3477,2,6,1.2752,0.7721,3.1385,0.6679,-0.9480,-1.7422,-0.00,0.0
2022/05/05 15:48:15.000,35.154110595,-2.905395978,46.7950,2,4,1.8447,0.9479,4.3854,1.1050,-1.7162,-2.6630,-0.00,0.0
2022/05/05 15:48:16.000,35.154111212,-2.905392324,42.9915,2,5,2.0260,0.8814,3.3158,-0.4347,-1.0917,-1.7857,-0.00,0.0
2022/05/05 15:48:17.000,35.154083667,-2.905402489,47.8493,2,5,1.7694,1.0422,4.2565,0.9709,-1.4202,-2.4996,-0.00,0.0
2022/05/05 15:48:18.000,35.154069913,-2.905420181,51.6042,2,5,1.4819,0.9348,3.2153,0.8196,-1.1794,-1.9117,-0.00,0.0
2022/05/05 15:48:19.000,35.154073357,-2.905420358,51.6788,2,6,1.0389,0.7673,1.9386,0.3715,-0.3893,-1.0005,-0.00,0.0
2022/05/05 15:48:20.000,35.154083002,-2.905415881,51.7870,2,5,1.0555,0.8030,2.2494,0.2769,0.2870,-1.1175,-0.00,0.0
2022/05/05 15:48:21.000,35.154093495,-2.905409756,50.1327,2,5,1.0872,0.8014,2.3450,0.3185,-0.2377,-1.1853,-0.00,0.0
2022/05/05 15:48:22.000,35.154107948,-2.905400078,50.3829,2,5,1.9995,0.9447,2.0615,-0.2472,-0.6446,-0.9301,-0.00,0.0
2022/05/05 15:48:23.000,35.154091323,-2.905412361,52.5562,2,5,2.3467,0.9576,2.4673,0.0684,-0.8005,-1.0525,-0.00,0.0
2022/05/05 15:48:24.000,35.154076901,-2.905414059,53.7447,2,5,2.2190,0.7811,2.7305,0.6403,-0.8712,-1.0755,-0.00,0.0
2022/05/05 15:48:25.000,35.154099699,-2.905411468,52.1578,2,5,1.8285,0.7692,2.3456,-0.2316,-0.5896,0.4499,-0.00,0.0
2022/05/05 15:48:26.000,35.154121030,-2.905402117,53.6955,2,4,1.1507,0.7141,2.4270,0.5872,-0.2257,-1.0811,-0.00,0.0
2022/05/05 15:48:27.000,35.154124879,-2.905411059,52.7025,2,5,0.8015,0.6522,2.2692,0.4553,0.1425,-1.1944,-0.00,0.0
2022/05/05 15:48:28.000,35.154136905,-2.905419263,49.3893,2,6,0.8163,0.6471,2.2491,0.4813,-0.2853,-1.2091,-0.00,0.0
2022/05/05 15:48:29.000,35.154139744,-2.905420410,49.1528,2,5,0.8987,0.7537,2.3162,0.6043,-0.4890,-1.2887,-0.00,0.0
2022/05/05 15:48:30.000,35.154140642,-2.905423340,47.7817,2,4,1.4956,1.0478,3.4804,1.1175,-1.4871,-2.1878,-0.00,0.0
2022/05/05 15:48:31.000,35.154128568,-2.905431813,50.9279,2,5,2.0520,1.2507,4.8137,1.5009,-2.1661,-3.0815,-0.00,0.0
2022/05/05 15:48:32.000,35.154128795,-2.905423379,53.0357,2,5,1.4738,0.9280,3.6500,1.0079,-1.3764,-2.2349,-0.00,0.0
2022/05/05 15:48:33.000,35.154139634,-2.905424299,52.0735,2,5,2.1782,1.2301,5.2658,1.5415,-2.2924,-3.3356,-0.00,0.0
2022/05/05 15:48:34.000,35.154152195,-2.905423010,49.8747,2,5,1.7278,1.1153,4.0604,1.2743,-1.7981,-2.5766,-0.00,0.0
2022/05/05 15:48:35.000,35.154145119,-2.905442892,49.7299,2,5,1.0417,0.8688,2.3248,0.8158,-0.9842,-1.4403,-0.00,0.0
2022/05/05 15:48:36.000,35.154164488,-2.905423607,45.6312,2,4,1.1793,1.0820,2.3612,1.0186,-1.1972,-1.5468,-0.00,0.0
2022/05/05 15:48:37.000,35.154160014,-2.905431534,45.9506,2,5,0.9863,0.5925,2.4459,0.6334,-0.9080,-1.4754,-0.00,0.0
2022/05/05 15:48:38.000,35.154138497,-2.905448399,52.6291,2,4,1.3251,0.6790,3.3590,0.8419,-1.2835,-2.0542,-0.00,0.0
2022/05/05 15:48:39.000,35.154154894,-2.905450159,49.4517,2,5,0.9610,0.5586,2.4467,0.5860,-0.8364,-1.4536,-0.00,0.0
2022/05/05 15:48:40.000,35.154166918,-2.905449881,45.5412,2,6,0.7630,0.5577,1.8593,0.4915,-0.6013,-1.0793,-0.00,0.0
2022/05/05 15:48:41.000,35.154170645,-2.905456749,45.8823,2,5,0.7941,0.5305,2.0541,0.4705,-0.5892,-1.1718,-0.00,0.0
2022/05/05 15:48:42.000,35.154174408,-2.905462598,45.8667,2,6,0.8569,0.5269,2.1549,0.5255,-0.7359,-1.2710,-0.00,0.0
2022/05/05 15:48:43.000,35.154175972,-2.905462340,46.1217,2,6,0.8119,0.5345,1.9571,0.5232,-0.7189,-1.1676,-0.00,0.0
2022/05/05 15:48:44.000,35.154174545,-2.905472980,47.5343,2,5,1.0920,0.6615,2.5842,0.7525,-1.0994,-1.6127,-0.00,0.0
2022/05/05 15:48:45.000,35.154178592,-2.905475287,46.8430,2,6,0.9479,0.5784,2.3038,0.6178,-0.8854,-1.3991,-0.00,0.0
2022/05/05 15:48:46.000,35.154177086,-2.905485351,46.5427,2,5,1.4503,1.0190,3.0792,1.1482,-1.6107,-2.0554,-0.00,0.0
2022/05/05 15:48:47.000,35.154175697,-2.905496040,48.0855,2,4,1.2236,0.7826,2.7332,0.8482,-1.2457,-1.7229,-0.00,0.0
2022/05/05 15:48:48.000,35.154172366,-2.905494192,48.7480,2,5,1.0811,0.8861,2.2942,0.8658,-1.0675,-1.4663,-0.00,0.0
2022/05/05 15:48:49.000,35.154169721,-2.905506589,49.5116,2,5,1.1736,0.8493,2.6152,0.8907,-1.1886,-1.6650,-0.00,0.0
2022/05/05 15:48:50.000,35.154173761,-2.905507480,48.1301,2,5,1.1105,0.8758,2.3503,0.8849,-1.1421,-1.5219,-0.00,0.0
2022/05/05 15:48:51.000,35.154177703,-2.905507080,47.3521,2,4,1.1223,0.8898,2.3604,0.8983,-1.1487,-1.5310,-0.00,0.0
2022/05/05 15:48:52.000,35.154184802,-2.905503201,46.4178,2,4,1.4704,1.2156,3.0538,1.2281,-1.5589,-2.0204,-0.00,0.0
2022/05/05 15:48:53.000,35.154181576,-2.905513836,47.4187,2,5,1.3618,1.0964,2.8603,1.1154,-1.4310,-1.8797,-0.00,0.0
2022/05/05 15:48:54.000,35.154176526,-2.905522787,48.3895,2,5,1.3611,1.2832,2.7721,1.1856,-1.3363,-1.8000,-0.00,0.0
2022/05/05 15:48:55.000,35.154162437,-2.905528048,49.6555,2,4,1.3408,1.4493,2.8962,0.2646,-0.2726,-1.3862,-0.00,0.0
2022/05/05 15:48:56.000,35.154175337,-2.905532789,51.6143,2,5,1.3518,1.1854,2.8692,1.1330,-1.3414,-1.8412,-0.00,0.0
2022/05/05 15:48:57.000,35.154164387,-2.905557655,52.5828,2,6,0.5875,0.3954,1.4724,0.3065,-0.3766,-0.8063,-0.00,0.0
2022/05/05 15:48:58.000,35.154164819,-2.905561732,52.9828,2,6,0.5430,0.3880,1.3606,0.2724,-0.2996,-0.7228,-0.00,0.0
2022/05/05 15:48:59.000,35.154165541,-2.905564699,53.2575,2,6,0.5732,0.3925,1.4163,0.3018,-0.3710,-0.7745,-0.00,0.0
2022/05/05 15:49:00.000,35.154165974,-2.905566311,53.0948,2,6,0.5138,0.3782,1.2467,0.2553,-0.2657,-0.6553,-0.00,0.0
2022/05/05 15:49:01.000,35.154165837,-2.905566422,52.9555,2,6,0.5189,0.3811,1.2612,0.2609,-0.2772,-0.6651,-0.00,0.0
2022/05/05 15:49:02.000,35.154168905,-2.905571865,52.9794,2,6,0.5210,0.3892,1.2975,0.2532,-0.2267,-0.6762,-0.00,0.0
2022/05/05 15:49:03.000,35.154169442,-2.905577105,52.6982,2,6,0.5237,0.3912,1.3238,0.2480,-0.1999,-0.6867,-0.00,0.0
2022/05/05 15:49:04.000,35.154171126,-2.905582577,52.9009,2,6,0.5195,0.3833,1.2701,0.2587,-0.2636,-0.6683,-0.00,0.0
2022/05/05 15:49:05.000,35.154171379,-2.905589411,53.1069,2,6,0.5215,0.4024,1.3304,0.2473,-0.1442,-0.6819,-0.00,0.0
2022/05/05 15:49:06.000,35.154173754,-2.905591365,52.6445,2,6,0.5289,0.4156,1.4018,0.2334,0.1390,-0.7091,-0.00,0.0
2022/05/05 15:49:07.000,35.154173671,-2.905598151,52.9069,2,6,0.5618,0.4611,1.7255,0.1229,0.4714,-0.8337,-0.00,0.0
2022/05/05 15:49:08.000,35.154172961,-2.905604146,53.7416,2,6,0.8885,0.4174,2.7385,0.2677,-0.1891,-1.4764,-0.00,0.0
2022/05/05 15:49:09.000,35.154175873,-2.905609011,53.8754,2,5,0.9999,0.4903,2.8110,0.4756,-0.6472,-1.5920,-0.00,0.0
2022/05/05 15:49:10.000,35.154175168,-2.905599322,53.1865,2,6,0.9006,0.5811,2.7596,-0.1914,0.6682,-1.3586,-0.00,0.0
2022/05/05 15:49:11.000,35.154179512,-2.905607220,51.2466,2,6,0.8489,0.5014,2.4113,0.2260,0.1531,-1.2339,-0.00,0.0
2022/05/05 15:49:12.000,35.154183277,-2.905612858,50.1630,2,6,0.7916,0.4882,2.2668,0.1206,0.3346,-1.1368,-0.00,0.0
2022/05/05 15:49:13.000,35.154182785,-2.905613741,50.0953,2,6,0.7322,0.5040,1.9290,0.2300,0.1217,-0.9592,-0.00,0.0
2022/05/05 15:49:14.000,35.154184892,-2.905612393,50.8852,2,5,0.6619,0.5268,1.4833,0.2851,-0.1941,-0.7188,-0.00,0.0
2022/05/05 15:49:15.000,35.154188956,-2.905624680,51.3860,2,6,0.6892,0.4532,1.4979,0.2938,-0.3774,-0.7728,-0.00,0.0
2022/05/05 15:49:16.000,35.154190588,-2.905631164,52.6545,2,6,0.7409,0.4558,1.6977,0.3406,-0.5014,-0.9074,-0.00,0.0
2022/05/05 15:49:17.000,35.154197144,-2.905631837,51.9062,2,6,0.6322,0.4314,1.3307,0.2374,-0.2822,-0.6417,-0.00,0.0
2022/05/05 15:49:18.000,35.154200031,-2.905641429,51.2158,2,6,0.6553,0.4288,1.3684,0.2531,-0.3234,-0.6893,-0.00,0.0
2022/05/05 15:49:19.000,35.154204350,-2.905650040,51.8259,2,5,1.3814,0.5379,1.2417,-0.6092,-0.1983,-0.6108,-0.00,0.0
2022/05/05 15:49:20.000,35.154201758,-2.905655809,52.3744,2,6,0.6094,0.4297,1.2630,0.2032,-0.2002,-0.5857,-0.00,0.0
2022/05/05 15:49:21.000,35.154199916,-2.905660589,52.8380,2,6,0.6270,0.4441,1.3578,0.2267,-0.2589,-0.6429,-0.00,0.0
2022/05/05 15:49:22.000,35.154200080,-2.905665302,53.0998,2,6,0.6530,0.5476,1.4425,0.2775,0.3751,-0.6214,-0.00,0.0
2022/05/05 15:49:23.000,35.154200374,-2.905665336,53.2401,2,5,1.6588,0.5092,1.8809,-0.1606,0.1394,0.3897,-0.00,0.0
2022/05/05 15:49:24.000,35.154199341,-2.905668028,52.4083,2,5,1.5459,0.4661,1.6643,-0.4408,-0.2770,-0.4919,-0.00,0.0
2022/05/05 15:49:25.000,35.154188702,-2.905666172,52.0577,2,5,1.1889,0.4472,1.6838,-0.4034,-0.2843,-0.5638,-0.00,0.0
2022/05/05 15:49:26.000,35.154191452,-2.905666754,52.8946,2,5,1.1666,0.4292,1.6731,-0.3206,-0.2529,-0.3851,-0.00,0.0
2022/05/05 15:49:27.000,35.154194416,-2.905670750,52.5100,2,5,1.2238,0.4403,1.4525,-0.2490,-0.3384,-0.5886,-0.00,0.0
2022/05/05 15:49:28.000,35.154190945,-2.905675820,52.5495,2,6,1.1363,0.4798,1.8340,0.0411,-0.5829,-0.8981,-0.00,0.0
2022/05/05 15:49:29.000,35.154192934,-2.905683165,52.6025,2,5,1.8102,0.6151,2.0193,-0.7260,-0.6459,-0.9270,-0.00,0.0
2022/05/05 15:49:30.000,35.154181782,-2.905683260,51.7042,2,6,1.3577,0.5713,2.0435,-0.4684,-0.6355,-0.9798,-0.00,0.0
2022/05/05 15:49:31.000,35.154224286,-2.905705207,51.1508,2,5,1.9028,0.6570,2.4595,-0.8301,-0.4826,0.2055,-0.00,0.0
2022/05/05 15:49:32.000,35.154223657,-2.905712644,50.6418,2,5,1.6489,0.6522,2.6048,0.6503,0.6034,0.3150,-0.00,0.0
2022/05/05 15:49:33.000,35.154213731,-2.905720428,50.8922,2,6,0.7362,0.6120,2.0989,0.2997,0.4807,-1.0315,-0.00,0.0
2022/05/05 15:49:34.000,35.154213899,-2.905720621,50.6318,2,6,0.7378,0.6379,2.0128,0.3492,0.4379,-0.9977,-0.00,0.0
2022/05/05 15:49:35.000,35.154211832,-2.905720266,52.0674,2,5,0.8105,0.4881,1.9126,0.3669,0.3401,0.6021,-0.00,0.0
2022/05/05 15:49:36.000,35.154212701,-2.905730284,52.4642,2,6,0.5683,0.4768,1.3954,0.2312,0.2429,-0.6475,-0.00,0.0
2022/05/05 15:49:37.000,35.154212857,-2.905736481,52.7565,2,6,0.5586,0.4692,1.3082,0.2472,0.1287,-0.6078,-0.00,0.0
2022/05/05 15:49:38.000,35.154212944,-2.905734830,52.7842,2,6,0.5701,0.4593,1.3355,0.2553,-0.1121,-0.6370,-0.00,0.0
2022/05/05 15:49:39.000,35.154212523,-2.905734177,53.0578,2,6,0.6193,0.4637,1.5274,0.2716,-0.1705,-0.7639,-0.00,0.0
2022/05/05 15:49:40.000,35.154213440,-2.905734506,53.2674,2,5,1.4255,0.5467,1.5043,0.5282,-0.2257,-0.4443,-0.00,0.0
2022/05/05 15:49:41.000,35.154208890,-2.905734937,52.8537,2,6,0.5385,0.4508,1.3081,0.1869,0.2337,-0.5928,-0.00,0.0
2022/05/05 15:49:42.000,35.154207480,-2.905743637,52.9054,2,6,0.5400,0.3718,1.1854,0.2069,-0.2936,-0.5839,-0.00,0.0
2022/05/05 15:49:43.000,35.154208320,-2.905750255,52.9424,2,6,0.5671,0.4225,1.1694,0.2942,-0.4054,-0.6051,-0.00,0.0
2022/05/05 15:49:44.000,35.154212421,-2.905747608,52.8962,2,6,0.5177,0.3658,1.0778,0.1998,-0.2853,-0.5155,-0.00,0.0
2022/05/05 15:49:45.000,35.154210695,-2.905748271,52.9943,2,6,0.5060,0.3509,1.0657,0.1693,-0.2547,-0.4982,-0.00,0.0
2022/05/05 15:49:46.000,35.154211127,-2.905749594,53.1543,2,6,0.5052,0.3511,1.0650,0.1681,-0.2515,-0.4967,-0.00,0.0
2022/05/05 15:49:47.000,35.154211640,-2.905757175,53.7502,2,6,0.5072,0.3630,1.1053,0.1593,-0.1941,-0.5087,-0.00,0.0
2022/05/05 15:49:48.000,35.154208537,-2.905766599,53.0225,2,6,0.5153,0.3574,1.1557,0.1454,-0.1799,-0.5409,-0.00,0.0
2022/05/05 15:49:49.000,35.154207365,-2.905770335,51.9105,2,6,0.5133,0.3505,1.1004,0.1707,-0.2595,-0.5221,-0.00,0.0
2022/05/05 15:49:50.000,35.154206163,-2.905768529,51.7956,2,6,0.5240,0.3516,1.1421,0.1813,-0.2808,-0.5523,-0.00,0.0
2022/05/05 15:49:51.000,35.154203850,-2.905768143,52.7285,2,6,0.5865,0.3708,1.3094,0.2533,-0.3951,-0.6887,-0.00,0.0
2022/05/05 15:49:52.000,35.154207025,-2.905765979,52.3339,2,6,0.7802,0.4353,1.8222,0.4247,-0.6642,-1.0613,-0.00,0.0
2022/05/05 15:49:53.000,35.154212489,-2.905767138,51.0402,2,6,0.8143,0.5870,1.6524,0.5631,-0.7746,-1.0215,-0.00,0.0
2022/05/05 15:49:54.000,35.154212144,-2.905778369,50.8327,2,6,0.6268,0.4932,1.5287,0.2682,0.1598,-0.7668,-0.00,0.0
2022/05/05 15:49:55.000,35.154210179,-2.905784504,51.0633,2,6,0.6543,0.4597,1.7242,0.2096,0.2542,-0.8685,-0.00,0.0
2022/05/05 15:49:56.000,35.154206381,-2.905790297,52.2584,2,6,0.6737,0.4515,1.6939,0.2746,-0.2548,-0.8869,-0.00,0.0
2022/05/05 15:49:57.000,35.154214453,-2.905799722,51.6503,2,5,1.5635,0.5828,1.4849,-0.6558,-0.3794,-0.0853,-0.00,0.0
2022/05/05 15:49:58.000,35.154219119,-2.905804691,50.8412,2,5,1.0256,0.4880,2.0188,-0.1939,0.1178,0.4570,-0.00,0.0
2022/05/05 15:49:59.000,35.154212263,-2.905810228,48.7794,2,6,0.8512,0.5473,1.9357,-0.1463,0.5024,-0.7470,-0.00,0.0
2022/05/05 15:50:00.000,35.154224653,-2.905793140,47.2073,2,6,0.9215,0.5316,1.9184,0.3335,-0.7598,-0.9915,-0.00,0.0
2022/05/05 15:50:01.000,35.154235447,-2.905784191,44.3211,2,6,1.0691,0.5841,2.1911,0.5038,-0.9376,-1.2635,-0.00,0.0
2022/05/05 15:50:02.000,35.154157895,-2.905839580,63.7713,2,6,1.1193,0.6374,2.1653,0.5702,-0.9786,-1.2995,-0.00,0.0
2022/05/05 15:50:03.000,35.154174052,-2.905837388,59.9620,2,6,1.1714,0.6250,2.4633,0.5857,-1.0562,-1.4402,-0.00,0.0
2022/05/05 15:50:04.000,35.154194455,-2.905830686,55.8138,2,5,1.9182,0.6582,2.3227,-0.2841,-0.9621,-1.5278,-0.00,0.0
2022/05/05 15:50:05.000,35.154207912,-2.905832847,54.8532,2,5,1.7350,0.5899,2.0910,0.2513,-0.8600,-1.4378,-0.00,0.0
2022/05/05 15:50:06.000,35.154211082,-2.905835659,55.6424,2,5,1.6577,0.5722,1.7058,-0.4144,-0.7066,-1.0413,-0.00,0.0
2022/05/05 15:50:07.000,35.154197183,-2.905837539,54.0976,2,6,1.2244,0.5363,1.7159,0.0962,-0.7006,-1.0152,-0.00,0.0
2022/05/05 15:50:08.000,35.154199586,-2.905849637,55.6196,2,5,1.2771,0.5227,1.6771,0.0127,-0.6782,-1.0002,-0.00,0.0
2022/05/05 15:50:09.000,35.154197907,-2.905848116,55.7728,2,5,1.3208,0.5482,1.8018,0.1729,-0.7335,-1.1029,-0.00,0.0
2022/05/05 15:50:10.000,35.154194177,-2.905847797,56.1625,2,4,1.6852,0.8301,2.0644,-0.5242,-0.8842,-1.3297,-0.00,0.0
2022/05/05 15:50:11.000,35.154215625,-2.905852036,53.1388,2,5,1.9697,0.8340,1.8466,-0.8345,-0.7846,-1.1084,-0.00,0.0
2022/05/05 15:50:12.000,35.154191738,-2.905859931,55.2878,2,4,1.3377,0.5710,1.4529,-0.5822,0.2944,-1.0971,-0.00,0.0
2022/05/05 15:50:13.000,35.154193532,-2.905853940,53.7270,2,4,2.2840,1.0269,3.2386,0.9813,-1.5391,-2.4983,-0.00,0.0
2022/05/05 15:50:14.000,35.154197329,-2.905869368,54.6494,2,4,1.4541,0.4870,2.0138,0.2395,-0.4421,-1.5703,-0.00,0.0
2022/05/05 15:50:15.000,35.154197542,-2.905877784,54.4177,2,4,1.2929,0.5370,1.3695,-0.5473,0.2462,-1.0448,-0.00,0.0
2022/05/05 15:50:16.000,35.154200205,-2.905884162,54.3294,2,4,0.6812,0.4148,1.2991,0.3201,-0.3560,-0.5492,-0.00,0.0
2022/05/05 15:50:17.000,35.154204038,-2.905887045,54.3392,2,5,0.5305,0.4172,1.2811,0.3192,-0.2977,-0.7204,-0.00,0.0
2022/05/05 15:50:18.000,35.154201946,-2.905895201,54.3627,2,6,0.5474,0.4030,1.3730,0.3132,-0.3214,-0.7713,-0.00,0.0
2022/05/05 15:50:19.000,35.154200444,-2.905897553,54.1961,2,6,0.5348,0.4026,1.2989,0.3137,-0.3196,-0.7361,-0.00,0.0
2022/05/05 15:50:20.000,35.154203375,-2.905897576,53.1118,2,6,0.5833,0.4074,1.4447,0.3370,-0.3799,-0.8304,-0.00,0.0
2022/05/05 15:50:21.000,35.154203048,-2.905907372,54.2333,2,6,0.6098,0.4260,1.4930,0.3669,-0.4332,-0.8696,-0.00,0.0
2022/05/05 15:50:22.000,35.154203152,-2.905914473,54.3568,2,6,0.6387,0.4659,1.5043,0.4219,-0.5185,-0.8971,-0.00,0.0
2022/05/05 15:50:23.000,35.154213060,-2.905906041,52.7221,2,6,0.6406,0.5933,1.5311,0.4586,-0.3794,-0.8724,-0.00,0.0
2022/05/05 15:50:24.000,35.154209755,-2.905914834,53.2747,2,6,0.5769,0.5439,1.3473,0.4093,-0.3171,-0.7608,-0.00,0.0
2022/05/05 15:50:25.000,35.154203359,-2.905927281,54.3166,2,6,0.6050,0.5661,1.4616,0.4185,-0.2870,-0.8189,-0.00,0.0
2022/05/05 15:50:26.000,35.154193248,-2.905933141,56.1009,2,6,0.7129,0.6480,1.4629,0.5794,-0.6475,-0.9219,-0.00,0.0
2022/05/05 15:50:27.000,35.154196064,-2.905939573,55.7444,2,6,0.6177,0.4812,1.4644,0.4115,-0.4634,-0.8586,-0.00,0.0
2022/05/05 15:50:28.000,35.154197437,-2.905939646,55.4819,2,6,0.5980,0.4544,1.4833,0.3673,-0.3851,-0.8480,-0.00,0.0
2022/05/05 15:50:29.000,35.154195464,-2.905944010,55.8052,2,6,0.5746,0.4553,1.3944,0.3637,-0.3692,-0.7963,-0.00,0.0
2022/05/05 15:50:30.000,35.154197290,-2.905947100,55.6223,2,6,0.5952,0.4572,1.4656,0.3681,-0.3802,-0.8391,-0.00,0.0
2022/05/05 15:50:31.000,35.154198906,-2.905949057,54.6991,2,6,0.6016,0.4719,1.4837,0.3796,-0.3855,-0.8476,-0.00,0.0
2022/05/05 15:50:32.000,35.154196696,-2.905955027,54.5656,2,6,0.6808,0.6798,1.8373,0.4495,0.3007,-0.9732,-0.00,0.0
2022/05/05 15:50:33.000,35.154195699,-2.905958559,55.3036,2,6,0.6038,0.7220,1.5113,0.4699,0.3692,-0.7672,-0.00,0.0
2022/05/05 15:50:34.000,35.154198209,-2.905954792,55.1715,2,6,0.5191,0.4855,1.2890,0.3278,-0.0969,-0.6931,-0.00,0.0
2022/05/05 15:50:35.000,35.154203007,-2.905953350,53.8657,2,6,0.5149,0.4669,1.2806,0.3169,-0.1288,-0.6913,-0.00,0.0
2022/05/05 15:50:36.000,35.154203371,-2.905956082,53.5825,2,6,0.5010,0.4708,1.2135,0.3208,-0.1355,-0.6539,-0.00,0.0
2022/05/05 15:50:37.000,35.154208121,-2.905958103,52.3758,2,6,0.5805,0.4685,1.4715,0.3472,-0.2854,-0.8222,-0.00,0.0
2022/05/05 15:50:38.000,35.154201019,-2.905964021,53.9968,2,6,0.5158,0.4748,1.2404,0.3358,-0.2124,-0.6790,-0.00,0.0
2022/05/05 15:50:39.000,35.154198652,-2.905969166,54.9267,2,6,0.5933,0.5077,1.3852,0.4099,-0.4126,-0.8034,-0.00,0.0
2022/05/05 15:50:40.000,35.154205108,-2.905970973,53.5849,2,6,0.5943,0.5006,1.5011,0.3697,-0.2841,-0.8379,-0.00,0.0
2022/05/05 15:50:41.000,35.154208818,-2.905966577,53.7602,2,6,0.5561,0.6073,1.1828,0.4517,-0.2912,-0.6631,-0.00,0.0
2022/05/05 15:50:42.000,35.154204169,-2.905976097,54.6593,2,6,0.5696,0.5571,1.3270,0.4139,-0.2874,-0.7406,-0.00,0.0
2022/05/05 15:50:43.000,35.154205366,-2.905977418,53.9704,2,6,0.5696,0.5610,1.3741,0.3992,-0.1955,-0.7529,-0.00,0.0
2022/05/05 15:50:44.000,35.154200946,-2.905990120,54.3809,2,6,0.6404,0.8406,1.1848,0.6230,-0.2995,-0.6663,-0.00,0.0
2022/05/05 15:50:45.000,35.154201954,-2.905995421,54.2917,2,6,0.5499,0.4677,1.3871,0.3337,-0.2367,-0.7651,-0.00,0.0
2022/05/05 15:50:46.000,35.154204605,-2.906002203,52.9566,2,6,0.5140,0.4706,1.3305,0.2994,0.1326,-0.7064,-0.00,0.0
