GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2022/05/05 15:51:23.000,35.154219873,-2.906227846,32.7249,6,6,3.5928,2.2505,6.0310,0.8367,-0.9309,-2.6567,0.00,0.0
2022/05/05 15:51:24.000,35.154218135,-2.906229308,33.3947,6,6,3.6152,2.2163,5.9390,0.8889,-0.6582,-2.7050,0.00,0.0
2022/05/05 15:51:25.000,35.154217453,-2.906232385,31.7429,6,6,3.6533,2.2580,6.0867,0.8760,-0.9918,-2.6849,0.00,0.0
2022/05/05 15:51:26.000,35.154213923,-2.906232961,31.0543,6,6,3.7360,2.2242,6.0103,0.9528,-0.7264,-2.7633,0.00,0.0
2022/05/05 15:51:27.000,35.154215500,-2.906227767,29.9843,6,5,4.8280,2.2412,6.1598,1.1301,-0.9149,-2.4842,0.00,0.0
2022/05/05 15:51:28.000,35.154194705,-2.906245562,31.2664,6,5,5.5169,2.8136,7.7325,2.7276,-3.0009,-5.0334,0.00,0.0
2022/05/05 15:51:29.000,35.154204552,-2.906253577,30.1363,6,6,4.1461,2.3374,6.3469,1.4253,-1.4299,-3.2343,0.00,0.0
2022/05/05 15:51:30.000,35.154191351,-2.906268156,30.5891,6,6,3.9097,2.2386,6.0212,1.0494,-0.8009,-2.7415,0.00,0.0
2022/05/05 15:51:31.000,35.154202109,-2.906270856,30.9984,6,5,4.7782,2.2263,6.0307,1.0333,-0.6865,-2.1967,0.00,0.0
2022/05/05 15:51:32.000,35.154196364,-2.906279229,31.2332,6,6,4.0964,2.2163,5.9504,0.9443,-0.6058,-2.4862,0.00,0.0
2022/05/05 15:51:33.000,35.154206562,-2.906282909,31.3166,6,5,4.8571,2.2117,5.9818,0.9499,-0.4925,-1.8734,0.00,0.0
2022/05/05 15:51:34.000,35.154213815,-2.906283563,32.1327,6,5,4.9434,2.2096,5.9644,0.9440,-0.4045,-1.6936,0.00,0.0
2022/05/05 15:51:35.000,35.154223235,-2.906288510,33.2902,6,5,4.9406,2.2082,5.9418,0.9361,-0.3358,-1.6275,0.00,0.0
2022/05/05 15:51:36.000,35.154217192,-2.906298713,34.2946,6,5,4.9287,2.2070,5.9218,0.9273,-0.2742,-1.5957,0.00,0.0
2022/05/05 15:51:37.000,35.154221606,-2.906302733,34.1374,6,5,4.9175,2.2041,5.8981,0.9295,-0.1355,-1.5888,0.00,0.0
2022/05/05 15:51:38.000,35.154227812,-2.906310005,33.0809,6,5,4.9078,2.2030,5.8833,0.9221,0.0352,-1.5862,0.00,0.0
2022/05/05 15:51:39.000,35.154225237,-2.906311677,33.0356,6,5,4.8043,2.2020,5.8587,0.9040,0.0676,-1.7136,0.00,0.0
2022/05/05 15:51:40.000,35.154230318,-2.906314263,33.8522,6,6,3.9519,2.2011,5.7745,0.8458,-0.1436,-2.3581,0.00,0.0
2022/05/05 15:51:41.000,35.154232812,-2.906315081,32.3051,6,6,3.6871,2.2021,5.7557,0.8259,-0.2198,-2.4946,0.00,0.0
2022/05/05 15:51:42.000,35.154235976,-2.906320986,31.6982,6,6,3.6369,2.2016,5.7492,0.8231,-0.2057,-2.5120,0.00,0.0
2022/05/05 15:51:43.000,35.154234528,-2.906331073,31.6184,6,6,3.5995,2.1993,5.7364,0.8221,-0.1018,-2.5302,0.00,0.0
2022/05/05 15:51:44.000,35.154233973,-2.906342608,32.6491,6,6,3.5811,2.1989,5.7291,0.8186,-0.0449,-2.5402,0.00,0.0
2022/05/05 15:51:45.000,35.154232551,-2.906340992,31.9261,6,6,3.5745,2.1985,5.7234,0.8160,0.0667,-2.5416,0.00,0.0
2022/05/05 15:51:46.000,35.154235500,-2.906349016,33.0218,6,6,3.5746,2.1983,5.7191,0.8143,0.1086,-2.5359,0.00,0.0
2022/05/05 15:51:47.000,35.154229896,-2.906354923,33.1158,6,6,3.5834,2.1980,5.7158,0.8137,0.1385,-2.5261,0.00,0.0
2022/05/05 15:51:48.000,35.154218190,-2.906360571,33.7400,6,6,3.6003,2.1978,5.7138,0.8130,0.1603,-2.5171,0.00,0.0
2022/05/05 15:51:49.000,35.154209472,-2.906367838,33.5462,6,6,3.6113,2.1976,5.7146,0.8117,0.1823,-2.5081,0.00,0.0
2022/05/05 15:51:50.000,35.154203609,-2.906372465,32.8551,6,6,3.6433,2.1975,5.7217,0.8175,0.2121,-2.4668,0.00,0.0
2022/05/05 15:51:51.000,35.154207035,-2.906376686,32.8764,6,5,4.6976,2.1976,5.8098,0.8725,0.2835,-1.7325,0.00,0.0
2022/05/05 15:51:52.000,35.154217043,-2.906382376,32.7848,6,5,4.7593,2.1975,5.8158,0.8781,0.2973,-1.6549,0.00,0.0
2022/05/05 15:51:53.000,35.154223880,-2.906377493,33.3760,6,6,3.9314,2.1972,5.7349,0.8264,0.2503,-2.3068,0.00,0.0
2022/05/05 15:51:54.000,35.154217592,-2.906381973,33.9262,6,6,3.6600,2.1970,5.7087,0.8114,0.2368,-2.4629,0.00,0.0
2022/05/05 15:51:55.000,35.154211811,-2.906388741,34.4017,6,6,3.6121,2.1969,5.7027,0.8097,0.2387,-2.4821,0.00,0.0
2022/05/05 15:51:56.000,35.154209590,-2.906400838,33.9995,6,6,3.5745,2.1968,5.6979,0.8071,0.2419,-2.4988,0.00,0.0
2022/05/05 15:51:57.000,35.154209130,-2.906403335,33.7907,6,6,3.5546,2.1967,5.6937,0.8047,0.2442,-2.5121,0.00,0.0
2022/05/05 15:51:58.000,35.154202397,-2.906402961,32.7526,6,6,3.5469,2.1967,5.6906,0.8036,0.2420,-2.5196,0.00,0.0
2022/05/05 15:51:59.000,35.154198175,-2.906407444,31.6849,6,6,3.5441,2.1985,5.6936,0.8011,0.1891,-2.5203,0.00,0.0
2022/05/05 15:52:00.000,35.154192812,-2.906418759,32.6704,6,6,3.5424,2.1984,5.6911,0.8009,0.1949,-2.5209,0.00,0.0
2022/05/05 15:52:01.000,35.154195310,-2.906429138,33.7657,6,6,3.5411,2.1967,5.6834,0.8031,0.2504,-2.5226,0.00,0.0
2022/05/05 15:52:02.000,35.154192069,-2.906434162,32.6573,6,6,3.5407,2.1974,5.6830,0.8022,0.2386,-2.5206,0.00,0.0
2022/05/05 15:52:03.000,35.154187472,-2.906435400,33.2420,6,6,3.5410,2.1965,5.6787,0.8035,0.2665,-2.5198,0.00,0.0
2022/05/05 15:52:04.000,35.154194229,-2.906439765,32.8268,6,6,3.5428,2.1965,5.6786,0.8039,0.2706,-2.5162,0.00,0.0
2022/05/05 15:52:05.000,35.154198669,-2.906448313,34.6613,6,6,3.5476,2.1965,5.6788,0.8046,0.2760,-2.5091,0.00,0.0
2022/05/05 15:52:06.000,35.154201951,-2.906456039,34.5098,6,6,3.5608,2.1966,5.6788,0.8061,0.2815,-2.4988,0.00,0.0
2022/05/05 15:52:07.000,35.154197238,-2.906461576,32.9465,6,6,3.5838,2.1966,5.6791,0.8074,0.2855,-2.4897,0.00,0.0
2022/05/05 15:52:08.000,35.154189058,-2.906463038,32.6071,6,6,3.6009,2.1967,5.6823,0.8071,0.2867,-2.4845,0.00,0.0
2022/05/05 15:52:09.000,35.154185618,-2.906461054,30.5563,6,6,3.6229,2.1986,5.6986,0.8099,0.2564,-2.4491,0.00,0.0
2022/05/05 15:52:10.000,35.154189168,-2.906466744,30.3564,6,5,4.6926,2.1989,5.8008,0.8725,0.3230,-1.6482,0.00,0.0
2022/05/05 15:52:11.000,35.154194409,-2.906469846,31.3179,6,5,4.8435,2.1974,5.8156,0.9008,0.3839,-1.4477,0.00,0.0
2022/05/05 15:52:12.000,35.154192384,-2.906472440,31.5244,6,5,4.7566,2.1973,5.8000,0.8912,0.3788,-1.5756,0.00,0.0
2022/05/05 15:52:13.000,35.154199463,-2.906477585,31.2369,6,6,3.9298,2.1970,5.7133,0.8312,0.3272,-2.2739,0.00,0.0
2022/05/05 15:52:14.000,35.154186445,-2.906486430,32.7405,6,6,3.7147,2.1969,5.6925,0.8213,0.3164,-2.3943,0.00,0.0
2022/05/05 15:52:15.000,35.154187719,-2.906493499,32.3757,6,6,3.6911,2.1970,5.6882,0.8213,0.3163,-2.4042,0.00,0.0
2022/05/05 15:52:16.000,35.154184423,-2.906492462,32.6456,6,6,3.6727,2.1970,5.6860,0.8180,0.3171,-2.4205,0.00,0.0
2022/05/05 15:52:17.000,35.154186517,-2.906495144,32.0028,6,6,3.6729,2.1972,5.6920,0.8202,0.3257,-2.4104,0.00,0.0
2022/05/05 15:52:18.000,35.154185700,-2.906498997,32.3613,6,5,4.6911,2.1976,5.7869,0.8900,0.3857,-1.6536,0.00,0.0
2022/05/05 15:52:19.000,35.154189972,-2.906499346,32.6226,6,5,4.8440,2.1979,5.8128,0.9116,0.4077,-1.4209,0.00,0.0
2022/05/05 15:52:20.000,35.154207816,-2.906498179,34.6430,6,5,4.8470,2.1980,5.8145,0.9138,0.4113,-1.3988,0.00,0.0
2022/05/05 15:52:21.000,35.154206766,-2.906499903,33.3334,6,5,4.7507,2.1979,5.7938,0.8998,0.3967,-1.5593,0.00,0.0
2022/05/05 15:52:22.000,35.154201964,-2.906505125,33.0467,6,6,3.9293,2.1976,5.7027,0.8370,0.3402,-2.2694,0.00,0.0
2022/05/05 15:52:23.000,35.154198523,-2.906512685,33.5013,6,6,3.6501,2.1976,5.6730,0.8213,0.3222,-2.4383,0.00,0.0
2022/05/05 15:52:24.000,35.154188714,-2.906518200,34.5610,6,6,3.5996,2.1977,5.6686,0.8195,0.3200,-2.4587,0.00,0.0
2022/05/05 15:52:25.000,35.154179724,-2.906521217,35.3298,6,6,3.5614,2.1978,5.6662,0.8168,0.3143,-2.4783,0.00,0.0
2022/05/05 15:52:26.000,35.154184836,-2.906529724,34.9710,6,6,3.5416,2.1997,5.6689,0.8128,0.2685,-2.4914,0.00,0.0
2022/05/05 15:52:27.000,35.154193113,-2.906541034,35.2161,6,6,3.5330,2.1999,5.6660,0.8123,0.2616,-2.5004,0.00,0.0
2022/05/05 15:52:28.000,35.154193488,-2.906545356,35.7732,6,6,3.5287,2.2001,5.6641,0.8122,0.2657,-2.5061,0.00,0.0
2022/05/05 15:52:29.000,35.154195434,-2.906543620,36.6589,6,6,3.5254,2.2001,5.6675,0.8132,0.2661,-2.5107,0.00,0.0
2022/05/05 15:52:30.000,35.154194808,-2.906537426,36.2589,6,6,3.5224,2.2017,5.6839,0.8141,0.1630,-2.5103,0.00,0.0
2022/05/05 15:52:31.000,35.154194238,-2.906549892,35.2748,6,6,3.5245,2.2382,5.8000,0.7688,-0.6727,-2.4663,0.00,0.0
2022/05/05 15:52:32.000,35.154192048,-2.906564481,34.4332,6,6,3.5180,2.2020,5.6819,0.8151,0.1649,-2.5122,0.00,0.0
2022/05/05 15:52:33.000,35.154192138,-2.906571756,34.4167,6,6,3.5164,2.2007,5.6632,0.8161,0.2681,-2.5159,0.00,0.0
2022/05/05 15:52:34.000,35.154188207,-2.906581820,35.0793,6,6,3.5149,2.2009,5.6570,0.8168,0.2684,-2.5152,0.00,0.0
2022/05/05 15:52:35.000,35.154187893,-2.906586578,33.6121,6,6,3.5138,2.2010,5.6556,0.8181,0.2641,-2.5151,0.00,0.0
2022/05/05 15:52:36.000,35.154189131,-2.906583654,32.5071,6,6,3.5131,2.2012,5.6552,0.8191,0.2646,-2.5156,0.00,0.0
2022/05/05 15:52:37.000,35.154189031,-2.906594126,33.7390,6,6,3.5126,2.2004,5.6507,0.8210,0.2907,-2.5173,0.00,0.0
2022/05/05 15:52:38.000,35.154181212,-2.906597010,34.0109,6,6,3.5122,2.1997,5.6467,0.8232,0.3102,-2.5185,0.00,0.0
2022/05/05 15:52:39.000,35.154183918,-2.906603888,33.6430,6,6,3.5122,2.2007,5.6480,0.8234,0.2930,-2.5176,0.00,0.0
2022/05/05 15:52:40.000,35.154181637,-2.906603847,32.9068,6,6,3.5121,2.2000,5.6443,0.8257,0.3117,-2.5186,0.00,0.0
2022/05/05 15:52:41.000,35.154179658,-2.906618978,32.7631,6,6,3.5122,2.2003,5.6434,0.8270,0.3113,-2.5187,0.00,0.0
2022/05/05 15:52:42.000,35.154175766,-2.906629851,32.9295,6,6,3.5127,2.2003,5.6409,0.8282,0.3206,-2.5193,0.00,0.0
2022/05/05 15:52:43.000,35.154178117,-2.906627439,32.7663,6,6,3.5129,2.1983,5.6351,0.8323,0.3605,-2.5223,0.00,0.0
2022/05/05 15:52:44.000,35.154179549,-2.906632069,34.7381,6,6,3.5138,2.2010,5.6445,0.8311,0.3100,-2.5198,0.00,0.0
2022/05/05 15:52:45.000,35.154195305,-2.906634998,35.2134,6,6,3.5146,2.2013,5.6447,0.8327,0.3093,-2.5200,0.00,0.0
2022/05/05 15:52:46.000,35.154193588,-2.906644594,34.2810,6,6,3.5155,2.2016,5.6450,0.8343,0.3085,-2.5203,0.00,0.0
2022/05/05 15:52:47.000,35.154182583,-2.906652281,33.7563,6,6,3.5165,2.2020,5.6454,0.8360,0.3076,-2.5205,0.00,0.0
2022/05/05 15:52:48.000,35.154172985,-2.906656206,33.6620,6,6,3.5178,2.2023,5.6460,0.8379,0.3066,-2.5208,0.00,0.0
2022/05/05 15:52:49.000,35.154171625,-2.906666089,34.2381,6,6,3.5192,2.2027,5.6467,0.8398,0.3054,-2.5212,0.00,0.0
2022/05/05 15:52:50.000,35.154170679,-2.906670687,34.6880,6,6,3.5209,2.2031,5.6476,0.8418,0.3041,-2.5216,0.00,0.0
2022/05/05 15:52:51.000,35.154180020,-2.906661018,34.6446,6,6,3.5228,2.2035,5.6488,0.8440,0.3025,-2.5221,0.00,0.0
2022/05/05 15:52:52.000,35.154188930,-2.906662583,35.5035,6,6,3.5250,2.2040,5.6502,0.8464,0.3007,-2.5227,0.00,0.0
2022/05/05 15:52:53.000,35.154185987,-2.906666067,36.1016,6,6,3.5275,2.2045,5.6519,0.8489,0.2985,-2.5234,0.00,0.0
2022/05/05 15:52:54.000,35.154181834,-2.906675133,36.7625,6,6,3.5304,2.2050,5.6538,0.8516,0.2959,-2.5240,0.00,0.0
2022/05/05 15:52:55.000,35.154181096,-2.906677288,36.4419,6,6,3.5336,2.2056,5.6559,0.8546,0.2927,-2.5245,0.00,0.0
2022/05/05 15:52:56.000,35.154185223,-2.906691471,37.0826,6,6,3.5372,2.2063,5.6583,0.8580,0.2890,-2.5250,0.00,0.0
2022/05/05 15:52:57.000,35.154180529,-2.906699596,36.5299,6,6,3.5413,2.2070,5.6611,0.8618,0.2847,-2.5253,0.00,0.0
2022/05/05 15:52:58.000,35.154175325,-2.906704953,35.2718,6,6,3.5462,2.2078,5.6643,0.8661,0.2802,-2.5253,0.00,0.0
2022/05/05 15:52:59.000,35.154176295,-2.906715867,34.2299,6,6,3.5520,2.2087,5.6679,0.8704,0.2763,-2.5240,0.00,0.0
2022/05/05 15:53:00.000,35.154175059,-2.906721340,34.3401,6,6,3.5602,2.2096,5.6715,0.8749,0.2729,-2.5195,0.00,0.0
2022/05/05 15:53:01.000,35.154163548,-2.906728498,33.5822,6,6,3.5756,2.2108,5.6742,0.8796,0.2702,-2.5117,0.00,0.0
2022/05/05 15:53:02.000,35.154157554,-2.906735664,32.5537,6,6,3.6001,2.2119,5.6752,0.8844,0.2792,-2.5058,0.00,0.0
2022/05/05 15:53:03.000,35.154156992,-2.906740733,30.8963,6,6,3.6197,2.2088,5.6651,0.8962,0.3844,-2.5116,0.00,0.0
2022/05/05 15:53:04.000,35.154161984,-2.906744262,30.2191,6,6,3.6495,2.2108,5.6834,0.9160,0.4039,-2.4879,0.00,0.0
2022/05/05 15:53:05.000,35.154170143,-2.906758398,31.3481,6,5,4.7074,2.2146,5.8031,1.0539,0.4877,-1.7391,0.00,0.0
2022/05/05 15:53:06.000,35.154187255,-2.906774301,34.4061,6,5,4.8731,2.2217,5.8775,1.0695,0.4063,-1.5019,0.00,0.0
2022/05/05 15:53:07.000,35.154182686,-2.906777115,35.4693,6,5,4.7890,2.2234,5.8914,1.0653,0.3642,-1.6695,0.00,0.0
2022/05/05 15:53:08.000,35.154187168,-2.906777086,34.4182,6,6,3.9900,2.2275,5.8405,0.9802,0.1129,-2.3900,0.00,0.0
2022/05/05 15:53:09.000,35.154195671,-2.906768185,33.6355,6,6,3.7571,2.2356,5.8639,0.9850,-0.1719,-2.5842,0.00,0.0
2022/05/05 15:53:10.000,35.154194231,-2.906762165,33.1693,6,6,3.7337,2.2465,5.9422,1.0146,-0.2986,-2.6707,0.00,0.0
2022/05/05 15:53:11.000,35.154193221,-2.906762366,32.0606,6,6,3.7680,2.2665,6.0690,1.1132,-0.5921,-2.8471,0.00,0.0
2022/05/05 15:53:12.000,35.154183213,-2.906769576,33.5002,6,5,5.0469,2.8233,7.7774,2.6182,-2.8519,-4.9289,0.00,0.0
2022/05/05 15:53:13.000,35.154183589,-2.906770518,32.2880,6,5,3.9926,2.7475,6.9081,1.6447,1.5011,-3.0577,0.00,0.0
2022/05/05 15:53:14.000,35.154189663,-2.906764862,34.6539,6,6,3.7172,2.3799,6.1846,1.1476,0.9053,-2.7112,0.00,0.0
2022/05/05 15:53:15.000,35.154186605,-2.906771627,34.7105,6,6,3.6770,2.2772,6.0028,1.0323,0.2033,-2.6804,0.00,0.0
2022/05/05 15:53:16.000,35.154182819,-2.906780112,34.8012,6,6,3.6613,2.2907,6.0734,0.9452,-0.7162,-2.5803,0.00,0.0
2022/05/05 15:53:17.000,35.154176055,-2.906785931,36.0025,6,6,3.6535,2.2380,5.8821,0.9480,0.1711,-2.5768,0.00,0.0
2022/05/05 15:53:18.000,35.154172597,-2.906792289,34.6252,6,6,3.6600,2.2288,5.8173,0.9333,0.2764,-2.5350,0.00,0.0
2022/05/05 15:53:19.000,35.154174454,-2.906802007,33.3317,6,6,3.7078,2.2231,5.7716,0.9384,0.3363,-2.4758,0.00,0.0
2022/05/05 15:53:20.000,35.154198360,-2.906812347,34.3972,6,5,4.6297,2.2240,5.8455,1.0236,0.3574,-1.8008,0.00,0.0
2022/05/05 15:53:21.000,35.154199096,-2.906815417,37.0394,6,6,3.9687,2.2230,5.7846,0.9542,0.1252,-2.3076,0.00,0.0
2022/05/05 15:53:22.000,35.154199943,-2.906813738,37.1411,6,6,3.7420,2.2614,5.8929,0.8791,-0.7470,-2.3817,0.00,0.0
2022/05/05 15:53:23.000,35.154191140,-2.906805988,36.7580,6,6,3.6943,2.2245,5.7571,0.9362,-0.2383,-2.4648,0.00,0.0
2022/05/05 15:53:24.000,35.154184614,-2.906812588,36.5006,6,6,3.6719,2.2223,5.7353,0.9371,-0.1322,-2.4838,0.00,0.0
2022/05/05 15:53:25.000,35.154183853,-2.906820293,35.7059,6,6,3.7675,2.2590,5.8461,1.1054,-0.7154,-2.6841,0.00,0.0
2022/05/05 15:53:26.000,35.154179913,-2.906829815,35.3995,6,6,3.7860,2.2609,5.8718,1.1208,-0.7631,-2.7211,0.00,0.0
2022/05/05 15:53:27.000,35.154171612,-2.906841041,35.7901,6,6,3.8180,2.2582,5.8763,1.1283,-0.7374,-2.6971,0.00,0.0
2022/05/05 15:53:28.000,35.154172075,-2.906847996,36.5416,6,5,4.8462,2.2598,5.9480,1.2598,-0.6584,-2.0943,0.00,0.0
2022/05/05 15:53:29.000,35.154179167,-2.906842583,36.0615,6,5,4.9067,2.2594,5.9499,1.2697,-0.6461,-2.0308,0.00,0.0
2022/05/05 15:53:30.000,35.154195563,-2.906841607,34.6062,6,6,4.0873,2.2575,5.8807,1.1512,-0.7209,-2.5637,0.00,0.0
2022/05/05 15:53:31.000,35.154200291,-2.906840232,33.5235,6,6,3.8111,2.2553,5.8523,1.1132,-0.7330,-2.7029,0.00,0.0
2022/05/05 15:53:32.000,35.154204065,-2.906842982,32.6788,6,6,3.7629,2.2555,5.8439,1.1068,-0.7406,-2.7168,0.00,0.0
2022/05/05 15:53:33.000,35.154198889,-2.906843129,33.5361,6,6,3.7246,2.2537,5.8286,1.1018,-0.7255,-2.7297,0.00,0.0
2022/05/05 15:53:34.000,35.154187446,-2.906851707,33.8102,6,6,3.7034,2.2503,5.8125,1.0991,-0.6978,-2.7417,0.00,0.0
2022/05/05 15:53:35.000,35.154181764,-2.906859906,34.4299,6,6,3.6942,2.2502,5.8094,1.0972,-0.7061,-2.7465,0.00,0.0
2022/05/05 15:53:36.000,35.154186394,-2.906872409,36.6623,6,6,3.6856,2.2531,5.8056,1.0898,-0.7306,-2.7336,0.00,0.0
2022/05/05 15:53:37.000,35.154184278,-2.906880270,37.2430,6,6,3.6393,2.2385,5.7399,1.0187,-0.5698,-2.6427,0.00,0.0
2022/05/05 15:53:38.000,35.154189902,-2.906886850,36.4407,6,6,3.5888,2.2187,5.6757,0.9288,-0.2907,-2.5476,0.00,0.0
2022/05/05 15:53:39.000,35.154193556,-2.906889961,35.9782,6,6,3.5783,2.2141,5.6627,0.9096,-0.2019,-2.5316,0.00,0.0
2022/05/05 15:53:40.000,35.154194795,-2.906900213,35.4215,6,6,3.5691,2.2092,5.6430,0.8962,0.1490,-2.5164,0.00,0.0
2022/05/05 15:53:41.000,35.154195169,-2.906904662,35.6740,6,6,3.5631,2.2076,5.6282,0.8871,0.2288,-2.5009,0.00,0.0
2022/05/05 15:53:42.000,35.154198413,-2.906909955,36.2063,6,6,3.5598,2.2066,5.6141,0.8822,0.2762,-2.4888,0.00,0.0
2022/05/05 15:53:43.000,35.154196069,-2.906912524,35.1313,6,6,3.5582,2.2038,5.5995,0.8820,0.3408,-2.4820,0.00,0.0
2022/05/05 15:53:44.000,35.154192525,-2.906924221,36.3292,6,6,3.5584,2.2059,5.6030,0.8772,0.3029,-2.4708,0.00,0.0
2022/05/05 15:53:45.000,35.154188815,-2.906930560,37.4497,6,6,3.5594,2.2056,5.6005,0.8757,0.3117,-2.4623,0.00,0.0
2022/05/05 15:53:46.000,35.154189104,-2.906938111,36.0906,6,6,3.5633,2.2071,5.6048,0.8730,0.2823,-2.4502,0.00,0.0
2022/05/05 15:53:47.000,35.154181118,-2.906944445,34.0939,6,6,3.5732,2.2068,5.6043,0.8735,0.2917,-2.4389,0.00,0.0
2022/05/05 15:53:48.000,35.154176567,-2.906940144,33.4247,6,6,3.5888,2.2048,5.5987,0.8766,0.3372,-2.4290,0.00,0.0
2022/05/05 15:53:49.000,35.154181496,-2.906938996,33.0050,6,6,3.6065,2.2046,5.5992,0.8784,0.3496,-2.4109,0.00,0.0
2022/05/05 15:53:50.000,35.154181736,-2.906948488,32.2982,6,6,3.6584,2.2019,5.5915,0.8912,0.4148,-2.3703,0.00,0.0
2022/05/05 15:53:51.000,35.154180619,-2.906954808,32.7254,6,5,4.5680,2.2025,5.6711,0.9866,0.4921,-1.7093,0.00,0.0
2022/05/05 15:53:52.000,35.154182293,-2.906952767,33.0582,6,6,3.9296,2.2020,5.6128,0.9140,0.4285,-2.2110,0.00,0.0
2022/05/05 15:53:53.000,35.154184248,-2.906957824,34.5561,6,6,3.6982,2.2041,5.6031,0.8853,0.3694,-2.3434,0.00,0.0
2022/05/05 15:53:54.000,35.154185327,-2.906967451,35.7097,6,6,3.6571,2.2040,5.5994,0.8823,0.3693,-2.3605,0.00,0.0
2022/05/05 15:53:55.000,35.154188358,-2.906973682,36.5938,6,6,3.6337,2.2040,5.5965,0.8805,0.3663,-2.3698,0.00,0.0
2022/05/05 15:53:56.000,35.154178877,-2.906968653,35.4720,6,6,3.6327,2.2047,5.5955,0.8782,0.3519,-2.3744,0.00,0.0
2022/05/05 15:53:57.000,35.154168934,-2.906969161,35.3642,6,6,3.6363,2.2038,5.5921,0.8785,0.3710,-2.3766,0.00,0.0
2022/05/05 15:53:58.000,35.154165138,-2.906973808,35.1725,6,6,3.6655,2.2039,5.6002,0.8863,0.3842,-2.3380,0.00,0.0
2022/05/05 15:53:59.000,35.154180539,-2.906976239,35.4452,6,5,4.6515,2.2049,5.6996,0.9909,0.4703,-1.5378,0.00,0.0
2022/05/05 15:54:00.000,35.154184438,-2.906978096,35.2279,6,5,4.7073,2.2049,5.7088,1.0024,0.4906,-1.4416,0.00,0.0
2022/05/05 15:54:01.000,35.154182718,-2.906974845,34.3066,6,6,4.0036,2.2020,5.6251,0.9312,0.4666,-2.1035,0.00,0.0
2022/05/05 15:54:02.000,35.154191456,-2.906972295,35.7294,6,5,4.6298,2.2049,5.6933,0.9873,0.4710,-1.5630,0.00,0.0
2022/05/05 15:54:03.000,35.154180349,-2.906972665,35.4624,6,6,3.9336,2.2041,5.6107,0.9105,0.4048,-2.1846,0.00,0.0
2022/05/05 15:54:04.000,35.154174011,-2.906975222,34.8052,6,6,3.6961,2.2038,5.5859,0.8869,0.3827,-2.3345,0.00,0.0
2022/05/05 15:54:05.000,35.154172048,-2.906979282,34.1329,6,6,3.6502,2.2038,5.5821,0.8838,0.3788,-2.3550,0.00,0.0
2022/05/05 15:54:06.000,35.154173838,-2.906991037,34.3870,6,6,3.6188,2.2038,5.5794,0.8811,0.3757,-2.3701,0.00,0.0
2022/05/05 15:54:07.000,35.154172444,-2.906994252,35.3244,6,6,3.6094,2.2039,5.5772,0.8802,0.3735,-2.3772,0.00,0.0
2022/05/05 15:54:08.000,35.154172483,-2.906993449,34.8388,6,6,3.6169,2.2040,5.5761,0.8811,0.3734,-2.3755,0.00,0.0
2022/05/05 15:54:09.000,35.154169320,-2.906996654,35.4794,6,6,3.6317,2.2041,5.5776,0.8841,0.3777,-2.3637,0.00,0.0
2022/05/05 15:54:10.000,35.154169781,-2.906996683,35.6410,6,6,3.6838,2.2044,5.5850,0.8944,0.3883,-2.3211,0.00,0.0
2022/05/05 15:54:11.000,35.154173496,-2.907008428,35.3175,6,5,4.5742,2.2055,5.6751,0.9865,0.4611,-1.6352,0.00,0.0
2022/05/05 15:54:12.000,35.154162901,-2.907009523,34.5526,6,6,4.0048,2.2068,5.6322,0.9273,0.3926,-2.0846,0.00,0.0
2022/05/05 15:54:13.000,35.154178609,-2.907011565,35.0210,6,5,4.7094,2.2079,5.7170,1.0054,0.4578,-1.3773,0.00,0.0
2022/05/05 15:54:14.000,35.154187674,-2.907019405,35.8477,6,5,4.7078,2.2071,5.7062,1.0099,0.4699,-1.4117,0.00,0.0
2022/05/05 15:54:15.000,35.154179374,-2.907025283,36.7428,6,6,3.9361,2.2054,5.6064,0.9222,0.4050,-2.1719,0.00,0.0
2022/05/05 15:54:16.000,35.154180424,-2.907034553,35.9112,6,6,3.7135,2.2054,5.5832,0.8996,0.3780,-2.3197,0.00,0.0
2022/05/05 15:54:17.000,35.154176938,-2.907033848,34.9563,6,6,3.6793,2.2057,5.5828,0.8993,0.3660,-2.3350,0.00,0.0
2022/05/05 15:54:18.000,35.154182493,-2.907046422,32.8974,6,6,3.6618,2.2051,5.5802,0.8998,0.3715,-2.3524,0.00,0.0
2022/05/05 15:54:19.000,35.154180490,-2.907054351,33.2880,6,6,3.6555,2.2062,5.5885,0.8982,0.3508,-2.3661,0.00,0.0
2022/05/05 15:54:20.000,35.154177066,-2.907063800,33.7980,6,6,3.6835,2.2089,5.6209,0.9077,0.3083,-2.3361,0.00,0.0
2022/05/05 15:54:21.000,35.154177128,-2.907061834,35.5931,6,5,4.6734,2.2125,5.7669,1.0132,0.3162,-1.5039,0.00,0.0
2022/05/05 15:54:22.000,35.154170531,-2.907067674,36.6416,6,5,4.8239,2.2535,6.0071,0.8399,-0.7684,-0.7720,0.00,0.0
2022/05/05 15:54:23.000,35.154164941,-2.907079296,37.1009,6,6,4.0609,2.2582,5.9150,0.8635,-0.8074,-1.9390,0.00,0.0
2022/05/05 15:54:24.000,35.154172651,-2.907078737,37.4484,6,5,4.8307,2.2572,6.0258,0.8610,-0.7790,-0.7654,0.00,0.0
